State,District,year,murder,attempt to murder,culpable homicide not amounting or murder,rape,custodial rape,other rape,kidnapping & abduction,kidnapping and abduction of women and girls,kidnapping and abduction of others,dacoity,preparation and assembly for dacoity,robbery,burglary,theft,auto theft,other theft,riots,criminal breach of trust,cheating,counterfieting,arson,hurt/grevious hurt,dowry deaths,assault on women with intent to outrage her modesty,insult to modesty of women,cruelty by husband or his relatives,importation of girls from foreign countries,causing death by negligence,other ipc crimes,total ipc crimes,TOTAL_CRIME,LATITUDE,LONGITUDE,Cluster
Karnataka,Malleshwaram 18th Cross,2019,2,2,2,3,0,1,3,1,1,0,1,0,3,12,6,6,3,3,5,1,1,0,0,5,2,5,0,0,18,86,86,12.865204117691876,77.7823779160737,0
Karnataka,CV Raman Road,2019,4,3,2,0,0,1,5,3,0,0,1,3,6,4,6,4,3,2,3,0,0,4,0,0,2,2,0,3,9,70,70,12.873218300909654,77.49225438149624,0
Karnataka,Yeshwanthpur,2018,4,0,2,0,1,2,3,0,3,2,0,0,2,4,4,6,3,0,0,1,0,5,1,5,3,2,0,3,17,73,73,12.830863290590042,77.42681535345632,0
Karnataka,Railway Station Area,2021,1,0,0,2,1,1,5,0,3,0,1,5,1,0,4,7,3,2,1,1,0,1,1,0,1,0,0,1,13,55,55,12.899899735435184,77.69880489360543,0
Karnataka,Margosa Road,2021,2,3,0,1,1,1,2,1,2,2,1,3,0,2,4,9,1,0,3,0,1,5,0,4,1,0,0,4,10,63,63,12.864072983824428,77.44761079939586,0
Karnataka,Srirampura,2024,1,1,1,4,0,2,2,3,3,1,1,5,6,5,6,4,3,2,0,0,1,2,0,4,4,1,0,2,8,72,72,12.87473009788564,77.73814454623648,0
Karnataka,Orion Mall Area,2019,3,0,0,2,0,0,0,4,3,2,0,5,6,1,2,9,2,0,1,0,1,8,0,3,3,5,0,4,11,75,75,12.929765340594422,77.69389265588377,0
Karnataka,Sadashivanagar,2024,0,3,2,2,1,2,3,2,3,0,1,3,4,10,4,5,4,0,3,0,1,3,1,5,4,2,0,0,16,84,84,12.861253685828665,77.44848472816392,0
Karnataka,Srirampura,2018,2,1,1,2,0,0,0,1,0,2,1,1,0,5,2,6,3,2,2,1,0,6,1,4,4,5,0,4,13,69,69,12.807230009080682,77.57638538573211,0
Karnataka,Yeshwanthpur,2020,0,3,2,4,1,0,1,1,0,2,0,4,7,14,1,6,3,2,0,1,1,3,0,2,1,5,0,4,11,79,79,12.910133656323541,77.45020509069896,0
Karnataka,Railway Station Area,2020,3,0,1,3,1,0,3,1,3,1,1,0,5,13,1,4,2,1,0,0,0,0,0,0,2,1,0,4,11,61,61,13.025590542874879,77.70659835556977,0
Karnataka,Rajajinagar,2019,4,4,2,2,1,0,0,3,2,2,0,0,0,4,1,1,4,0,4,0,1,0,0,5,0,5,0,1,5,51,51,12.934077323922605,77.78809111333739,0
Karnataka,CV Raman Road,2021,3,0,1,3,0,1,2,2,3,2,0,2,1,0,0,5,3,2,2,0,0,2,1,5,3,3,0,4,7,57,57,13.037686979797206,77.77113747372177,0
Karnataka,CV Raman Road,2020,0,0,1,3,1,0,5,3,4,2,0,2,4,2,4,4,3,1,1,1,1,0,0,2,2,4,0,4,11,65,65,12.880669823265945,77.67304807718662,0
Karnataka,Yeshwanthpur,2018,2,4,0,0,1,1,2,1,4,2,1,4,7,0,1,5,3,2,4,0,0,3,1,2,4,3,0,4,12,73,73,12.837696184315007,77.58068345770273,0
Karnataka,Yeshwanthpur,2024,1,1,1,1,0,2,2,2,1,0,1,4,3,12,3,2,2,3,2,1,1,7,1,5,0,5,0,0,18,81,81,13.195552999881908,77.68660721103885,0
Karnataka,Sadashivanagar,2022,0,3,0,4,1,0,5,0,4,1,1,5,6,6,5,0,4,0,5,1,0,9,1,1,2,0,0,2,10,76,76,12.807198878121227,77.77532521612689,0
Karnataka,Yeshwanthpur,2022,2,1,0,1,1,0,0,0,1,2,0,2,0,10,5,8,0,1,3,1,1,9,0,4,1,1,0,4,12,70,70,13.09978766919117,77.52525608651678,0
Karnataka,CV Raman Road,2021,0,1,0,3,0,0,0,2,1,1,0,5,0,6,2,9,4,2,5,0,1,5,1,2,3,4,0,1,11,69,69,12.93985713058388,77.49019438628312,0
Karnataka,Sampige Road,2023,4,3,1,3,0,0,0,1,1,1,1,2,4,0,5,0,2,1,0,0,0,5,1,1,1,2,0,0,16,55,55,12.916604753911557,77.48697741625442,0
Karnataka,Malleshwaram 18th Cross,2022,4,1,0,4,1,0,4,3,1,0,1,2,7,7,3,9,4,2,4,1,0,1,0,3,4,1,0,3,14,84,84,12.901831635195716,77.49478811624283,0
Karnataka,Railway Station Area,2018,1,2,0,1,1,2,3,1,3,2,1,4,3,11,1,8,3,2,0,0,0,8,0,1,4,0,0,3,15,80,80,13.072793561912041,77.6076154242794,0
Karnataka,Malleshwaram 8th Cross,2023,4,0,1,0,0,0,4,2,0,2,0,2,0,6,0,9,2,0,2,0,0,7,0,0,2,5,0,1,10,59,59,13.120660672264242,77.74227772419218,0
Karnataka,Rajajinagar,2019,3,2,1,1,1,2,4,1,4,0,0,1,0,2,0,3,2,3,0,1,1,6,1,5,4,0,0,0,14,62,62,13.110357327119754,77.77828228469254,0
Karnataka,Yeshwanthpur,2019,1,3,2,2,0,2,5,1,4,0,0,5,1,1,3,7,4,3,4,0,1,3,1,1,0,1,0,3,18,76,76,12.983845183298047,77.63570390015936,0
Karnataka,Railway Station Area,2018,0,4,2,1,0,2,1,0,4,0,1,4,5,8,6,5,4,1,3,1,1,3,1,3,0,1,0,2,18,81,81,13.15116388664574,77.79457282410264,0
Karnataka,Orion Mall Area,2019,3,4,1,3,1,1,1,4,1,1,0,2,7,6,1,7,1,2,4,1,1,9,0,0,4,0,0,0,14,79,79,12.921356223797797,77.44763839089808,0
Karnataka,Orion Mall Area,2018,2,3,0,4,1,1,2,3,2,2,0,4,1,5,4,7,4,2,1,1,0,9,1,1,2,4,0,4,19,89,89,12.888924946955754,77.45420002040939,0
Karnataka,CV Raman Road,2018,0,3,1,2,0,0,5,1,0,2,1,1,2,4,2,1,4,1,0,0,0,3,0,1,0,3,0,2,5,44,44,13.193079595713984,77.64714670332903,0
Karnataka,Rajajinagar,2022,4,1,1,3,1,2,4,0,2,2,1,0,1,4,6,2,3,1,4,1,0,8,1,2,3,0,0,2,11,70,70,12.814422198357533,77.69546689431988,0
Karnataka,Rajajinagar,2023,0,0,2,1,1,2,1,4,2,0,1,2,6,2,2,8,0,1,4,0,0,8,1,2,2,3,0,2,16,73,73,13.179892634511107,77.52689354768873,0
Karnataka,Srirampura,2022,4,2,2,4,0,0,4,0,4,1,0,1,6,13,0,1,0,1,3,1,1,8,1,2,2,3,0,1,16,81,81,12.958100668680734,77.48414523150953,0
Karnataka,Yeshwanthpur,2021,3,3,1,2,1,0,3,1,2,1,1,3,3,4,5,3,0,0,0,0,1,4,1,4,0,5,0,1,11,63,63,13.189255423676567,77.47769421318047,0
Karnataka,Srirampura,2022,3,4,0,1,0,2,4,3,3,0,1,4,2,13,3,0,4,0,0,0,0,8,0,2,4,4,0,3,17,85,85,13.014059403409918,77.69187174170348,0
Karnataka,Sadashivanagar,2019,3,0,1,2,1,1,2,4,2,2,0,0,1,11,1,3,0,3,1,0,1,0,0,2,1,1,0,3,15,61,61,12.843177672471269,77.49037777581698,0
Karnataka,Margosa Road,2023,1,0,1,0,1,2,0,1,2,2,0,3,4,7,1,2,1,3,2,1,1,7,0,3,3,1,0,3,15,67,67,12.94149832798464,77.64396215784485,0
Karnataka,Rajajinagar,2022,4,1,2,0,0,0,2,2,4,1,1,2,1,1,6,3,2,0,2,1,0,3,1,2,1,1,0,1,13,57,57,13.036459136199111,77.46294411080261,0
Karnataka,Sadashivanagar,2018,0,4,0,4,0,2,4,1,2,1,1,3,5,2,4,2,1,1,0,1,1,4,1,1,2,0,0,0,12,59,59,12.846631456032249,77.43853168861347,0
Karnataka,Sadashivanagar,2022,0,0,2,0,1,0,5,0,1,2,0,2,1,2,4,4,1,3,4,0,0,7,0,2,0,5,0,4,12,62,62,12.988926307700781,77.68738096095295,0
Karnataka,Sampige Road,2019,0,4,0,3,1,1,4,1,0,0,1,1,7,12,5,3,0,0,2,0,1,7,0,0,4,5,0,4,8,74,74,12.850781632921906,77.50307156065293,0
Karnataka,Srirampura,2021,1,2,1,1,0,2,0,2,3,0,0,1,5,5,6,8,0,2,2,0,1,0,1,0,2,2,0,0,5,52,52,13.089639306582558,77.44522916676604,0
Karnataka,Malleshwaram 8th Cross,2023,1,4,1,2,0,0,2,2,0,1,1,5,1,0,1,4,1,0,4,0,0,9,1,2,3,2,0,1,15,63,63,13.045090681010173,77.41087796840047,0
Karnataka,Rajajinagar,2020,4,0,0,2,1,2,2,1,1,0,0,0,7,4,1,4,1,2,1,1,1,4,0,1,2,2,0,4,9,57,57,12.87592928553826,77.65566594844003,0
Karnataka,Vyalikaval,2023,1,4,0,0,0,1,4,2,2,0,0,5,5,8,2,1,1,3,5,0,0,1,1,4,3,4,0,2,13,72,72,12.953549250703402,77.45245299020588,0
Karnataka,Rajajinagar,2018,3,4,1,2,0,2,3,0,4,2,1,3,7,12,5,3,1,2,1,0,0,7,0,2,4,5,0,2,5,81,81,13.055761091196047,77.63769503203139,0
Karnataka,Sampige Road,2019,0,4,0,2,0,0,5,2,0,2,0,4,0,14,3,3,1,0,5,0,0,7,0,0,3,4,0,3,7,69,69,13.188460555068032,77.71289737900153,0
Karnataka,Malleshwaram 18th Cross,2019,3,0,1,1,0,0,5,2,2,0,1,5,5,0,2,4,4,2,0,0,0,9,0,1,3,2,0,3,8,63,63,13.154438256900718,77.73267903218161,0
Karnataka,Margosa Road,2024,1,2,0,4,0,2,1,3,0,1,0,1,4,5,4,4,1,2,2,1,0,1,0,4,0,1,0,2,15,61,61,12.916980059425695,77.74154354352208,0
Karnataka,Malleshwaram 18th Cross,2020,0,4,2,2,0,2,4,0,2,2,1,1,2,6,6,3,2,0,4,1,1,3,1,2,4,1,0,0,17,73,73,13.181633221590443,77.58645130630089,0
Karnataka,Orion Mall Area,2021,2,2,0,0,0,0,4,2,4,2,1,2,6,14,0,9,0,3,1,1,0,1,1,4,2,2,0,2,10,75,75,13.014966338955071,77.4236600834271,0
Karnataka,Malleshwaram 18th Cross,2018,3,0,2,0,0,0,5,1,1,2,1,5,0,0,5,1,2,3,4,0,1,3,0,3,2,1,0,0,16,61,61,13.02999296811495,77.4547517985175,0
Karnataka,Vyalikaval,2021,2,3,2,4,1,2,1,2,0,1,0,0,7,11,1,6,3,3,0,1,0,3,1,3,4,2,0,2,17,82,82,12.913905808480825,77.70861548078551,0
Karnataka,Orion Mall Area,2020,4,4,2,2,0,1,0,4,3,2,0,0,4,14,1,9,0,2,0,1,0,7,1,1,1,5,0,0,7,75,75,12.926451671127117,77.4650850996561,0
Karnataka,Margosa Road,2018,3,2,2,2,1,0,4,4,1,2,1,5,2,5,6,1,2,0,1,0,1,9,0,4,4,0,0,1,8,71,71,13.175860519474428,77.6149463292782,0
Karnataka,Sampige Road,2022,0,4,2,2,1,1,3,0,4,0,1,2,5,3,6,6,1,3,2,0,1,8,1,3,4,3,0,1,10,77,77,12.817889401353622,77.40962502280678,0
Karnataka,Vyalikaval,2021,0,1,2,4,0,1,0,4,3,1,1,4,1,3,3,8,1,1,4,1,1,7,0,2,3,3,0,1,7,67,67,13.063221458100582,77.47253714991197,0
Karnataka,Malleshwaram 8th Cross,2022,2,1,2,0,1,1,0,4,2,0,0,1,0,12,4,7,0,1,2,0,0,2,0,5,3,3,0,1,18,72,72,13.067791744661356,77.61242329575009,0
Karnataka,Margosa Road,2018,0,0,0,2,0,0,0,2,0,0,1,0,2,5,1,8,4,2,1,1,1,2,1,2,3,2,0,0,5,45,45,12.808457234274156,77.43997805414378,0
Karnataka,Srirampura,2020,3,2,0,2,1,1,4,0,3,0,0,2,1,9,2,7,1,2,0,1,0,6,1,4,2,0,0,2,11,67,67,13.045140533910592,77.46638649474541,0
Karnataka,CV Raman Road,2022,1,2,2,3,1,2,5,3,1,0,1,5,0,11,5,1,2,2,0,1,0,0,1,3,0,5,0,0,19,76,76,13.168077522762896,77.68954025499585,0
Karnataka,Malleshwaram 18th Cross,2022,1,4,2,1,0,2,0,2,3,0,0,3,2,10,5,8,0,0,5,1,1,8,0,1,1,4,0,1,10,75,75,13.121444676094336,77.52168185253932,0
Karnataka,Railway Station Area,2019,0,1,2,4,0,2,2,3,4,0,1,5,7,9,5,6,4,3,1,1,0,5,1,2,3,3,0,4,13,91,91,12.886545095500617,77.53244162835728,0
Karnataka,Malleshwaram 8th Cross,2018,4,4,0,1,1,0,4,1,3,2,1,0,7,10,3,3,1,1,5,1,1,9,1,4,1,1,0,3,16,88,88,12.99957502768655,77.70786648875996,0
Karnataka,Rajajinagar,2023,3,4,0,4,1,1,4,4,0,1,1,1,7,7,1,9,4,1,0,0,1,5,0,5,1,5,0,0,18,88,88,13.046836641051302,77.52059414968843,0
Karnataka,Srirampura,2020,4,0,1,1,1,2,1,2,0,0,1,1,2,11,0,6,2,1,3,0,0,6,0,3,0,2,0,1,8,59,59,12.844651687714357,77.46615699007458,0
Karnataka,CV Raman Road,2019,2,3,1,3,1,1,5,0,2,1,1,1,0,2,4,8,0,1,0,0,0,7,0,1,0,5,0,4,17,70,70,12.864375668528568,77.79170728633181,0
Karnataka,Malleshwaram 18th Cross,2021,0,0,1,1,1,0,0,4,3,1,0,3,0,6,6,0,1,2,3,1,0,7,0,5,2,2,0,3,19,71,71,13.109162096920864,77.53298617964461,0
Karnataka,Yeshwanthpur,2020,2,0,0,2,0,2,4,1,3,2,0,3,6,12,3,3,4,1,3,0,1,0,1,2,4,5,0,0,15,79,79,13.143469984769993,77.67497091027604,0
Karnataka,Sampige Road,2024,4,0,0,1,1,0,5,4,4,1,1,1,5,10,6,8,0,1,3,1,0,4,1,4,0,4,0,3,10,82,82,12.822580981588857,77.4484804625326,0
Karnataka,Malleshwaram 8th Cross,2019,3,4,0,1,0,1,3,4,0,1,0,2,6,9,2,9,2,2,5,0,1,2,1,0,3,1,0,2,9,73,73,13.108992890080193,77.53810858225522,0
Karnataka,Malleshwaram 8th Cross,2024,4,4,0,0,0,1,3,3,1,1,1,5,5,3,4,3,0,2,2,1,0,2,0,4,4,0,0,3,19,75,75,12.994610979232734,77.50274194885749,0
Karnataka,Sampige Road,2021,1,4,2,4,0,0,5,1,2,1,0,2,2,2,1,6,1,0,1,0,0,3,0,5,1,5,0,0,18,67,67,12.850030018810656,77.48001259697106,0
Karnataka,Margosa Road,2024,4,4,1,1,0,1,4,0,3,2,0,1,3,2,0,1,3,3,1,0,1,8,0,4,2,3,0,4,7,63,63,12.887662473626717,77.59358116736855,0
Karnataka,Malleshwaram 18th Cross,2020,4,1,1,2,0,1,4,4,2,2,0,2,1,10,2,2,0,3,1,0,1,5,0,4,4,0,0,3,6,65,65,12.970355062964462,77.63759651914532,0
Karnataka,Malleshwaram 18th Cross,2019,4,2,1,2,1,1,3,4,3,0,1,4,2,5,4,7,1,2,5,0,0,5,1,5,0,1,0,3,17,84,84,12.846288789858011,77.44526285936652,0
Karnataka,Margosa Road,2020,4,1,2,4,1,1,3,0,3,1,0,1,0,10,1,0,4,1,5,0,0,3,0,2,1,1,0,0,8,57,57,13.020443412769268,77.50262962672002,0
Karnataka,Railway Station Area,2022,3,2,2,3,1,0,2,0,4,1,1,0,2,9,3,2,0,1,3,0,1,3,0,2,4,2,0,2,10,63,63,12.920743903947649,77.62485995608698,0
Karnataka,Rajajinagar,2019,0,4,1,4,1,0,3,2,3,2,1,4,0,7,5,7,0,1,3,1,1,1,1,2,0,0,0,3,13,70,70,13.13833784707641,77.73037939805083,0
Karnataka,Rajajinagar,2022,3,1,2,2,0,1,2,2,2,2,0,5,1,13,1,5,3,0,3,0,0,2,0,4,1,4,0,2,19,80,80,12.991769497170647,77.75532540165923,0
Karnataka,Margosa Road,2019,2,2,0,3,0,1,4,4,2,2,0,4,5,0,3,9,3,0,0,1,0,9,1,4,0,1,0,4,15,79,79,12.888731648493785,77.46229293093042,0
Karnataka,Vyalikaval,2022,1,3,2,3,0,0,0,2,4,1,1,2,7,12,3,8,3,0,5,1,1,2,0,3,1,2,0,4,12,83,83,13.034963587055177,77.47634824216671,0
Karnataka,Rajajinagar,2024,0,0,1,0,1,2,5,4,4,2,0,4,6,3,1,4,3,3,4,1,0,3,0,5,3,3,0,1,17,80,80,13.05509776825784,77.77928786855308,0
Karnataka,Sampige Road,2018,1,2,1,1,1,2,5,0,2,1,1,3,0,0,0,8,1,2,4,0,0,7,0,5,3,4,0,2,19,75,75,13.102097946035087,77.77949657008297,0
Karnataka,Railway Station Area,2022,1,1,2,0,0,1,5,2,2,2,0,2,0,7,5,8,3,3,0,0,0,4,1,3,2,5,0,2,7,68,68,12.833637273379438,77.7101041179709,0
Karnataka,Srirampura,2018,0,1,0,1,0,1,0,1,3,1,0,2,3,13,3,9,3,1,4,1,1,5,0,1,1,4,0,3,18,80,80,12.973587244154512,77.473922576415,0
Karnataka,Sampige Road,2023,0,3,0,0,1,2,1,1,0,0,1,3,5,4,5,7,2,3,4,0,0,5,0,0,2,5,0,0,17,71,71,12.940537959562592,77.54960086078471,0
Karnataka,Margosa Road,2020,2,2,1,3,0,2,5,0,2,2,1,4,6,2,3,9,3,0,5,0,1,0,0,2,0,2,0,0,8,65,65,12.979454272178467,77.46128545610868,0
Karnataka,Sadashivanagar,2024,3,0,1,1,0,0,2,4,1,0,0,2,0,7,1,0,1,1,2,0,0,7,0,0,2,4,0,4,11,54,54,13.047345457769344,77.71566531918275,0
Karnataka,Srirampura,2021,0,1,2,2,1,1,3,1,0,2,1,2,4,8,3,7,1,3,4,0,0,9,0,2,4,4,0,2,19,86,86,12.937762006498268,77.67905263531784,0
Karnataka,Vyalikaval,2021,2,4,0,3,0,0,2,2,1,2,0,5,6,4,6,7,1,0,0,0,1,0,0,5,0,2,0,4,6,63,63,12.895681923495331,77.48305349052994,0
Karnataka,Sampige Road,2021,4,4,2,4,0,1,1,3,0,1,1,0,4,12,2,9,4,3,3,0,1,7,0,3,2,2,0,2,17,92,92,12.808802716842296,77.56404581549695,0
Karnataka,CV Raman Road,2018,0,2,1,3,0,1,1,4,2,0,0,5,3,0,4,9,4,3,2,0,0,2,1,1,4,1,0,2,10,65,65,12.929025464876178,77.70503302865399,0
Karnataka,Vyalikaval,2021,3,3,2,2,0,0,2,2,4,1,1,2,1,10,1,2,2,2,4,1,0,0,1,0,0,2,0,4,12,64,64,13.050882934723466,77.4032557262119,0
Karnataka,Orion Mall Area,2021,4,0,1,0,0,1,3,4,4,1,1,2,1,10,6,8,4,2,0,0,0,5,1,4,1,3,0,2,10,78,78,12.932693692343467,77.63613092071752,0
Karnataka,Sadashivanagar,2022,4,2,1,1,0,2,4,2,2,1,1,3,7,5,2,7,2,1,1,1,1,5,1,5,2,5,0,3,7,78,78,13.070709825141778,77.42425150844285,0
Karnataka,CV Raman Road,2023,4,2,2,0,0,2,4,0,0,1,0,5,6,11,6,9,4,1,1,0,0,1,0,3,0,5,0,2,17,86,86,12.865979100226568,77.66222915418044,0
Karnataka,Malleshwaram 18th Cross,2021,4,0,2,0,1,0,4,0,2,2,1,2,0,4,5,6,0,0,5,1,1,4,1,1,2,0,0,1,11,60,60,13.089560546841273,77.77098171588422,0
Karnataka,Railway Station Area,2018,1,1,1,1,1,2,5,0,0,1,1,2,3,11,3,1,2,1,5,0,1,4,1,2,1,2,0,2,12,67,67,13.043103860224118,77.47439739576137,0
Karnataka,Railway Station Area,2022,3,4,0,0,1,1,1,0,2,2,0,4,5,13,3,0,4,3,2,0,0,7,1,2,1,1,0,0,9,69,69,13.159845388066845,77.45645572226756,0
Karnataka,Malleshwaram 18th Cross,2018,2,1,0,2,1,0,5,2,1,2,0,2,3,10,3,4,0,1,5,0,1,6,0,1,0,3,0,1,11,67,67,12.813773529704646,77.56482951469812,0
Karnataka,Vyalikaval,2019,0,3,1,4,1,2,2,1,2,1,1,1,3,5,4,0,2,3,5,0,0,2,1,2,3,0,0,3,15,67,67,13.144908102708863,77.55583519256585,0
Karnataka,Railway Station Area,2021,2,0,2,1,1,0,1,2,0,2,0,1,4,12,6,3,2,1,1,1,0,3,1,2,1,2,0,2,9,62,62,13.028782116512497,77.40847490496603,0
Karnataka,Margosa Road,2018,1,1,1,0,0,0,3,2,3,0,0,0,5,11,0,3,0,1,0,0,1,5,0,4,0,1,0,4,13,59,59,12.862665735906095,77.40682983190995,0
Karnataka,Yeshwanthpur,2018,4,2,0,1,1,1,5,3,4,0,1,1,1,11,1,1,2,1,5,0,0,6,0,2,3,0,0,4,14,74,74,13.1050923780209,77.55777757529495,0
Karnataka,Orion Mall Area,2022,0,2,1,0,0,1,0,3,3,0,0,1,5,3,2,3,0,1,1,0,1,4,1,5,1,0,0,1,16,55,55,12.866655159561077,77.63024814236127,0
Karnataka,Srirampura,2019,3,3,1,2,1,0,1,2,2,0,0,3,4,6,0,0,0,2,1,0,1,5,1,0,4,5,0,3,10,60,60,13.156785797544657,77.66318023130995,0
Karnataka,Orion Mall Area,2019,0,3,1,3,0,2,3,0,0,2,0,3,1,13,1,1,2,0,4,0,1,7,0,5,3,1,0,2,14,72,72,12.962612693863313,77.52229305819178,0
Karnataka,CV Raman Road,2021,0,0,0,4,0,2,3,3,4,2,1,0,2,4,3,7,2,2,0,1,0,0,1,1,4,0,0,3,9,58,58,12.875088540049912,77.7406784571209,0
Karnataka,Sampige Road,2024,2,1,0,4,1,0,3,3,2,0,0,3,6,6,3,3,3,1,0,1,1,0,0,1,2,5,0,0,19,70,70,12.840602694510544,77.64805014820558,0
Karnataka,Srirampura,2023,4,2,2,1,1,0,0,2,3,0,0,2,0,9,2,3,3,3,0,1,0,1,1,4,2,5,0,1,17,69,69,12.869676324303018,77.74709200341749,0
Karnataka,Srirampura,2020,3,0,2,4,0,2,4,4,4,0,1,0,5,1,0,7,1,1,5,0,1,9,1,3,4,5,0,0,6,73,73,12.892753524837616,77.508421183323,0
Karnataka,Sadashivanagar,2020,0,0,0,0,0,1,2,3,2,0,1,2,2,2,3,8,1,1,5,0,1,5,0,5,3,4,0,1,18,70,70,12.9471479964023,77.54630048915567,0
Karnataka,Vyalikaval,2022,1,2,0,2,1,0,1,0,4,2,0,4,6,12,4,7,0,1,3,1,1,0,0,3,0,3,0,4,10,72,72,12.810928888011599,77.44667899920414,0
Karnataka,Sampige Road,2024,1,1,1,2,1,1,0,2,1,0,1,3,5,12,1,0,2,0,0,1,1,3,1,5,3,4,0,3,6,61,61,12.801419133793537,77.52832501013815,0
Karnataka,Malleshwaram 8th Cross,2021,4,4,2,1,0,1,3,4,4,0,0,2,0,0,2,7,0,0,4,0,1,6,0,2,3,5,0,3,15,73,73,12.846557275545816,77.43780388337896,0
Karnataka,Malleshwaram 18th Cross,2022,0,3,2,0,1,1,0,1,1,1,1,4,7,11,4,8,3,1,1,0,1,1,0,1,4,0,0,3,7,67,67,13.10645273197568,77.65562970362258,0
Karnataka,CV Raman Road,2023,4,1,1,4,1,0,1,0,4,1,0,3,0,2,2,3,1,3,1,1,1,4,1,5,4,5,0,0,16,69,69,13.173336516053665,77.41406481813034,0
Karnataka,Railway Station Area,2021,0,4,2,0,0,2,2,0,4,2,0,3,3,7,1,7,0,0,1,0,0,4,0,0,3,5,0,2,6,58,58,12.851083681678954,77.69000685855111,0
Karnataka,Malleshwaram 18th Cross,2019,3,4,0,4,0,1,1,2,4,0,1,0,4,4,0,9,2,2,0,1,0,3,0,0,1,2,0,2,5,55,55,12.887478942469892,77.7209784059012,0
Karnataka,Malleshwaram 8th Cross,2020,1,2,0,0,1,1,5,1,1,0,1,1,7,8,6,4,1,0,0,0,1,8,0,2,3,1,0,0,14,69,69,12.92802528628072,77.5965378722208,0
Karnataka,Yeshwanthpur,2018,2,4,0,4,1,2,0,0,2,1,1,1,4,0,4,0,0,1,2,1,1,9,1,3,4,1,0,4,6,59,59,12.93148777026544,77.43416042398607,0
Karnataka,Srirampura,2020,4,3,0,4,1,2,5,0,3,0,0,2,1,4,3,6,1,3,5,0,1,5,1,2,3,3,0,2,6,70,70,12.964047895970014,77.7830744715106,0
Karnataka,Yeshwanthpur,2021,3,0,1,2,1,1,3,2,4,0,0,0,3,10,2,1,2,3,2,0,0,7,1,3,4,1,0,4,11,71,71,13.029176506513306,77.49752060463827,0
Karnataka,Yeshwanthpur,2024,1,1,2,3,1,1,5,0,3,0,1,1,4,10,0,4,1,1,2,1,0,6,0,4,1,1,0,3,9,66,66,12.921764223332758,77.73245579730485,0
Karnataka,CV Raman Road,2023,3,3,1,3,1,0,3,4,3,1,1,5,1,1,1,0,0,3,3,0,1,9,0,4,4,3,0,0,11,69,69,13.093565363621838,77.50227673795406,0
Karnataka,Orion Mall Area,2020,2,4,1,1,0,0,4,1,4,1,1,2,1,7,3,4,0,1,2,1,1,8,0,4,4,4,0,3,14,78,78,13.189749057688982,77.42933533116697,0
Karnataka,Malleshwaram 18th Cross,2018,0,0,0,3,1,2,4,3,1,0,0,5,1,1,2,5,1,3,4,1,0,0,1,1,4,5,0,3,6,57,57,13.175571080620795,77.5150398116291,0
Karnataka,Malleshwaram 8th Cross,2019,0,0,1,1,0,1,2,3,0,0,0,2,4,10,6,8,2,3,0,1,0,7,0,5,1,4,0,4,10,75,75,12.854833617335022,77.49376731784385,0
Karnataka,Vyalikaval,2019,3,4,1,2,1,2,2,1,0,0,0,1,0,8,0,9,0,2,5,1,0,8,0,3,4,0,0,2,17,76,76,13.092479972405766,77.58354584705961,0
Karnataka,Rajajinagar,2021,3,3,1,1,0,2,5,4,0,0,0,4,3,5,1,2,4,1,3,0,0,3,0,3,4,1,0,0,19,72,72,13.061380171238936,77.68523234276522,0
Karnataka,Rajajinagar,2020,4,4,0,3,0,0,5,2,4,2,0,2,3,9,5,2,1,3,4,1,1,6,0,1,4,5,0,0,16,87,87,12.839957730967981,77.41925856013376,0
Karnataka,Malleshwaram 18th Cross,2021,3,1,1,4,1,2,4,2,3,1,1,1,1,8,6,0,3,1,1,1,0,0,0,4,2,0,0,1,11,63,63,12.947349734273294,77.75269101414646,0
Karnataka,Srirampura,2020,0,0,0,1,1,0,4,3,0,2,1,4,7,1,5,5,0,2,2,1,0,3,0,1,1,5,0,2,12,63,63,13.188404171117094,77.76813959703146,0
Karnataka,Rajajinagar,2024,3,2,0,3,1,0,1,0,4,2,0,1,1,8,5,3,3,2,2,0,1,7,0,2,2,0,0,3,9,65,65,12.900125482565237,77.74626759880795,0
Karnataka,Rajajinagar,2022,1,0,2,3,0,2,1,1,4,2,1,2,1,3,0,1,3,3,0,0,1,9,0,4,0,0,0,2,19,65,65,13.194804559831011,77.61220143712255,0
Karnataka,Srirampura,2021,1,4,1,4,1,0,5,4,4,2,1,4,1,12,1,3,2,2,4,0,1,1,1,5,2,3,0,4,18,91,91,13.11779583266614,77.73975628056976,0
Karnataka,Malleshwaram 18th Cross,2020,0,4,0,0,0,1,3,2,1,0,1,2,1,2,3,8,2,2,4,1,0,3,0,3,1,2,0,0,8,54,54,12.891536987802434,77.5180772613349,0
Karnataka,Rajajinagar,2022,3,2,2,3,0,1,5,1,2,0,1,1,6,3,5,2,2,0,5,0,0,0,1,2,0,5,0,3,13,68,68,13.061498210949257,77.64639012324609,0
Karnataka,CV Raman Road,2024,3,2,2,2,0,0,3,0,1,0,0,0,1,10,4,7,1,3,5,0,0,7,0,2,1,4,0,2,5,65,65,13.160389242850364,77.79419012511521,0
Karnataka,Malleshwaram 8th Cross,2021,3,0,2,4,0,1,4,3,3,0,1,0,5,7,2,4,3,3,5,0,1,5,0,4,1,5,0,2,9,77,77,12.801322800739229,77.61210826441948,0
